href	user	timestamp	text	replies	reposts	likes	views
/cilokklucuu/status/1784980125337211176	kangcilok ||	2024-04-29T16:16:39.000Z	Setidaknya gawang Uzbek pernah dibobol Indo, mengingat gawang Uzbek gapernah dibobol selama AFC musim ini. Meskipun dicancel wasit asu 	0	0	1	39
/infrontofmakmum/status/1784975198560932253	Mem	2024-04-29T15:57:05.000Z	Turnamen anjing cara kalahnya grgr wasit mulu AFC anjing @afcasiancup	0	0	0	150
/Bgollll34/status/1784986739158999204	Bgoll	2024-04-29T16:42:56.000Z	Kami tetap bangga timnass kalian terbaik toppp, buat panitia afc klo emang gk mau Indonesia juara bilang jgn mlah ngasih wasit yg berat sebelah kita juga gk masalah klo emang dikeluarin karna terlalu kuat masih ada euro ini	0	0	54	8557
/soleilkis/status/1784998033647919363	𝅙	2024-04-29T17:27:49.000Z	hasil tesis kok plagiat mana kesandung kasus kriminal pula bisa bisanya dipilih sejelek itu rupanya afc gabisa liat cv seorang wasit 	0	1	2	765
/gokilnobarlive/status/1784958765512733059	Gokilnobar	2024-04-29T14:51:47.000Z	Sampai Turun Minum Pertandingan Antara Indonesia Vs Uzbekistan Sama Kuat Saksikan Pertandingannya Dengan mengklik link dibawah ini:\n\nhttps://heylink.me/gokilnobartv/\n#gokilnobar #gokilnobartv #TimnasDay #AsianCupU23 \n\nPiala AFC U-23 Nobar Sananta Wasit VAR Thiago Timnas U-23 Akunnya	0	0	1	6809
/DistyaDiraS/status/1784978883995218163	Den Distya	2024-04-29T16:11:43.000Z	Netizen kita gak perlu nyerang nyerang akun media sosial wasit atau naikin hastag/trending topik yang menyerang wasit, AFC, FIFA, akun Uzbek dll gak perlu sama sekali. Norak banget, malu maluin indonesia 	0	0	0	71
/mnaufalrh/status/1784999234833616904	abiyyu	2024-04-29T17:32:35.000Z	emg wasit afc tuh jelek, fakta. kalo pun bukan indo, tim yg lain jg ngerasain.	2	0	3	1433
/ikanbaadut/status/1784995197744713974	IKANN	2024-04-29T17:16:33.000Z	Buat lawan KING INDO mantan juara AFC (Qavar dan Uzbekisvar) harus nyogok wasit dulu  betapa ngerinya KING INDO	0	0	0	20
/elfvido/status/1784990956326150196	𝕏	2024-04-29T16:59:42.000Z	risiko jadi wasit afc adalah dibenci satu negara	0	0	0	42
/Mooncalfdung/status/1784976556949114903	 Pau || FREE 	2024-04-29T16:02:29.000Z	Gatau bener apa engga. Mending langsung ke AFC. Teror AFC sampe mau kasih ig si wasit kntol ini	0	0	24	3856
/geloikin/status/1784969461017252202	ikin	2024-04-29T15:34:17.000Z	ngentod wasit afc pake VAR ini kek bocah nemu mainan baru, dipake terus anjgg gajadi 1-0 TAIIIIIIIIIIII	0	0	2	156
/famoe247/status/1784987696240451788	mungin	2024-04-29T16:46:44.000Z	Kalah karena lawan \nKalah karena wasit VAR\nAgain and again! \nShame on you AFC	0	0	3	298
/RizalMttqn29/status/1784979422770291186	Rizal Muttaqien	2024-04-29T16:13:52.000Z	Timnas Indonesia U-23. 2 kali dicurangi wasit jadi gini toh kualitas wasit Di AFC	0	1	0	58
/Swd66076399/status/1784990806107152661	Suwandasaja	2024-04-29T16:59:06.000Z	AFC.....dagelan apa lagi...memang sudah sekongkol ya..namanya of side ..ditampilkan lah garis offsidenya.\nApa kalian gak nonton piala dunia yang baru beberapa bulan emang bangsat gak ada kapoknya\nGak wasit gak wasit var	0	0	0	21
/puzpuzro/status/1784973730495791398	Putra S	2024-04-29T15:51:15.000Z	Udah jangan nonton AFC, wasit china gak logis	0	0	0	57
/fadels_/status/1784981826911760792	Ibrohim	2024-04-29T16:23:25.000Z	2x dicurangin wasit, awokwokwok  afc badut Asia. Pindah eropa aja lah	0	0	1	26
/trutheristic/status/1784960020712657097	tя⊕⊕TH	2024-04-29T14:56:46.000Z	#TimnasDay #TimnasDaylive Piala Asia U-23 Wasit VAR Nobar Youtube AFC RCTI https://x.com/andi_andilaw/s/andi_andilaw/status/1784957894158684299…	0	6	14	10160
/hwashimura/status/1784989556787511363	khans	2024-04-29T16:54:08.000Z	ini wasit afc emg pada gabener apa gmn dah	0	0	0	39
/emcclub/status/1785073981932110153	maspion	2024-04-29T22:29:37.000Z	Afc asu, lu ngapain pake wasit yang sama kek pas lawan qavar? Lu pikir apaan protes dari pssi kemaren?	0	0	4	1114
/david_d_coffee/status/1785093294776824025	David_d_Coffee	2024-04-29T23:46:21.000Z	Walaupun Timnas Indonesia dicuangin wasit AFC dari Thailand.. Pada akhirnya seluruh dunia melihat Indonesia... Didalam dunia sepak bola. Semangat terus timnas.... Menang jujur lebih mulia dari pada menang curang..	0	0	0	15
/FajrulBadar/status/1785091677155389818	Fajrul Badar	2024-04-29T23:39:55.000Z	AFC juga kurang profesional, masa iya Indonesia main wasitnya dari negara Thailand yg jelas rival Indonesia. Ada beberapa keputusan wasit utama dan wasit VAR yang merugikan Indonesia sangat jelas. Tetapi apapun hasilnya Indonesia luar biasa masuk sampai semifinal AFC U23	0	0	3	1011
/lei_lyne/status/1784969382218850659	Lei Lyne	2024-04-29T15:33:58.000Z	Wasit AFC tidak senang dengan kuda hitam	0	0	1	131
/otakurion/status/1785035950923657288	otakurion	2024-04-29T19:58:29.000Z	plise kasih paham afc, jangan sekali-kali lagi pake wasit var tolol asal thailand itu, idiot itu udh gk layak jadi wasit.	0	0	18	1670
/fauzan_au/status/1785044051110379597	Masih Ngerantau	2024-04-29T20:30:40.000Z	Pendapat pribadi mengenai match Indonesia VS Uzbekistan AFC 2024\n1. Goal Ferarri dianulir\n- Saat wasit cek VAR memang posisi KAKI Sananta jelas dalam posisi offside. Karna setau gw yang tidak termasuk offside hanya TANGAN, selain itu sudah dihitung offside.	1	0	0	178
/linnth_/status/1784989771892396300	Lin	2024-04-29T16:54:59.000Z	wasitnya emang sialan bgt tapi kalau mau banding keknya sulit mengingat AFC kek tembok apalagi sekarang lagi dikuasai Qatar. Harus didukung negara lain yang kena rugi wasit juga	0	0	0	22
/nezavic1/status/1784993494890897874	Chi_Ko	2024-04-29T17:09:47.000Z	Kalo gw orang uzbek, gw akan marah sm AFC. Udah main bagus menangnya dibantu sm si wasit VAR, Sivakom Pu-udom.	3	0	3	1578
/hendrawibowo08/status/1784833003681890474	Hendra Wibowo	2024-04-29T06:32:03.000Z	Indonesia akan menang karena bantuan dari pihak luar, ini prediksinya\n\nTimnas Day | Nobar | MNC Group | Senin | #sheilaon7 | #BoikotMNC	0	0	0	155
/aufarzend/status/1784975112036548713	Zendy Aufar	2024-04-29T15:56:44.000Z	Perasaan tadi sananta cek var, begitu gol kedua uzbek gak di cek var. Wasit AFC gila..	0	0	0	158
/Palwy1/status/1784981286534467722	makhlukterlemah	2024-04-29T16:21:16.000Z	https://instagram.com/yinhao.shen?igsh=dnpleWRlb3l5YnRx…\n\nini bukan si akun Ig wasit ituu\n\npiala AFC U-23	0	0	0	32
/fliesharus/status/1784958357549494528	avii✿ / yoshi photobooth event	2024-04-29T14:50:10.000Z	gue liat liat ni wasit afc ko bisa ngasih additional time banyak bener y	0	0	2	75
/RadjaGante099/status/1784977434015838300	Radja Ganteng	2024-04-29T16:05:58.000Z	Tolong AFC cari wasit yang berlaku adil dan yang bisa  jadi wasit, jangan pilih wasit tolol dan  curang.	0	0	1	328
/yutaokotsu17/status/1784981613300035939	kyomii	2024-04-29T16:22:34.000Z	Baru kali ini kalah tp legowo, oke lah dicurangi wasit karna gol dianulir, tp secara permainan kita harus akui kalo Uzbekistan ini udah punya mental juara, 2x turnamen AFC selalu lolos final. Jadi saya tetap bangga sama perjuangan timnas kita ini, ayo perjuangan blm selesai.	1	0	1	74
/RaaufRizky/status/1784969255844553049	Achmad_Rizky_Luck	2024-04-29T15:33:28.000Z	wasit AFC kaga berkelas.	0	0	0	91
/PrimaJakpar/status/1784984412993753527	inisial JP pulungan	2024-04-29T16:33:42.000Z	Kal ke 2 timnas indonesia U-23 dirugikan teknologi VAR, AFC nampaknya tidak  senang timnas masuk final, menempatkan seorang wasit VAR yg sempat merugikan indonesia#	0	0	0	28
/sxrpxnsxrtia/status/1784973439180116228		2024-04-29T15:50:05.000Z	asli dah lawannya indo di afc u-23 tuh wasit & var 	1	0	1	142
/neoooomuyeppeo/status/1784984264624443757	You.ra	2024-04-29T16:33:06.000Z	Pada ajang AFC U23, yang mampu mengalahkan king indo hanyalah wasit dan var	0	0	0	30
/JassonLondon/status/1784976034393379193	Pengguna Size XL	2024-04-29T16:00:24.000Z	Sivakorn Pu-udom. Manusia laknat lawan qatar dia juga wasit VAR. AFC babi kok bisa ada wasit satu region sama team yg lagi main. Bangsat emang #TimnasDay	0	0	3	1184
/IbnuSuryaPraja1/status/1784972709455372683	Ibnu Surya Praja	2024-04-29T15:47:11.000Z	Wasit EPL = Wasit AFC \n\nSama2 kayak sampah	0	0	0	151
/rmsnip/status/1784978730760425570	ya allah gimana ya	2024-04-29T16:11:07.000Z	Wasit afc gak ngerti advantage play kah???	0	0	0	74
/jedottjol/status/1784974253110264061	đ	2024-04-29T15:53:19.000Z	Besok2 pilih wasit yang pernah main bola aja @afc	0	0	2	64
/awrichal/status/1784993633588134089	mediocreman	2024-04-29T17:10:20.000Z	wasit afc sama sampahnya dengan wasit EPL	0	0	5
1866/rendyyw17/status/1784999948851011832	Rendy	2024-04-29T17:35:26.000Z	WASIT BAJINGANNN.	503	4206	10858	1109187
/MalangHammers/status/1784977832445464795	Still fun and noise!	2024-04-29T16:07:33.000Z	WASIT SHEN YINHAO | MEMORI KELAM SEA GAMES KAMBOJA	510	808	4308	689160
/jiricill/status/1785013982958641392	j e r i	2024-04-29T18:31:12.000Z	WASIT ANJING , TOWEL ANJING , INDIRAISE ANJINGGG	0	10	14	888
/merapi_uncover/status/1784990574380281973	Merapi Uncover	2024-04-29T16:58:11.000Z	Di rasa kurang adil, wasit semi final AFC U23 Indonesia vs Uzbekistan di pukul penonton.	136	767	3081	172555
/ahmadqhudayfi/status/1784974584753819832	d	2024-04-29T15:54:38.000Z	before and after wasit shibal seikyaaaa	3	30	477	66314
/TheSavageHamza/status/1784983630814588962	Syed Hamza 	2024-04-29T16:30:35.000Z	U did great guys !!! Masuk Semifinal pun sudah jadi prestasi dan kemajuan yang membanggakan !!! Terlepas dari wasit jancok dan drama tai, kalian hebat !!! Masi ada kesempatan buat perebutin ticket to olimpiade jdi TETAP SEMANGAT !!!\n\n#TimnasDay #AFCU23AsianCup #AsianCupU23	20	134	964	123410
/BolaBolaAja/status/1785015529914405373	YBBA	2024-04-29T18:37:20.000Z	Erick Thohir : " Ini ada gim kedua yang penting untuk lolos ke olimpiade "\n\n" Kita mau nyerah atau fight back "\n\nSeluruh pemain : " FIGHT BACK " \n\nSemangat Garuda Muda, Asa itu masih ada\n#TimnasDay #AFCU23AsianCup \nArhan Struick Sananta Jerome Wasit	404	3020	19548	1604738
/MafiaWasit/status/1784989618036990325	Komisi Wasit	2024-04-29T16:54:23.000Z	Yang emosi ke Wasit kayak bapak ini ngacung!!!	664	7004	28173	1117403
/ahlipsikis/status/1785001097868050839	PENGEN JADI PRESIDEN	2024-04-29T17:40:00.000Z	YANG EMOSI KE WASIT SHEN YINHAO SEPERTI BAPA INJ, NGACUNG 	19	177	904	82073
/aaatankwaadi/status/1784979058494964032	F. 	2024-04-29T16:12:25.000Z	KONTROVERSI WASIT \nINDONESIA VS UZBEKISTAN\n\n-Cek Var penalti malah ga pelanggaran sama sekali\n-Cek Var goal Indonesia dianggap offside\n #TimnasDaylive #AFCU23AsianCup	23	45	309	81464
/hanikahh/status/1784984420140847285	 ʎǝuoɥ	2024-04-29T16:33:43.000Z	Nathan dan Ivar adalah aku ketika gol Indonesia dianulir wasit ajg \n#TimnasDay\n#AFCU23AsianCup	5	107	1219	50127
/convomfs/status/1784976201091780655	convomfs	2024-04-29T16:01:04.000Z	 perasaanku kepada wasit utama dan wasit var rn :	27	699	3557	92588
/marsmennn/status/1784976788717981737	zonangapak	2024-04-29T16:03:24.000Z	Keunggulan timnas uzbek:\n\n1.jago drama\n2.dimelasi wasit\n3.kesenhgol dikit jatoh\n4.kena tiupan angin doang jatoh\n5.kena hembusan nafas arhan jatohhh	104	2452	11351	254582
/gilabola_ina/status/1784976150298792089	Berita Sepakbola Dunia	2024-04-29T16:00:52.000Z	Inpo alamat rumah wasit ini	70	90	628	56328
/kegblgnunfaedh/status/1784981935846257121	Kegoblogan.Unfaedah	2024-04-29T16:23:51.000Z	Apresiasi buat para pemain Timnas Indonesia, U did great guys! Masuk semifinal pun udah prestasi besar buat Negara Indonesia. Terlepas dari drama var dan wasit malam ini yang buat mental kalian jatuh kalian tetap hebat. Please bangkit buat perebutan juara ketiga karena itu…	1610	18676	74164	2870510
/jerryarvino/status/1784980003664585044	Jerry Arvino.	2024-04-29T16:16:10.000Z	Sepanjang turnamen, Uzbekistan belum pernah kalah dan belum pernah kebobolan.\n\nSepanjang turnamen, Indonesia hanya kalah oleh kartu merah, keputusan wasit dan VAR yang tidak bersahabat.\n\nChin up, young folks! Get up again for 3rd place. KAMI PUN AKAN TETAP BANGGA 	170	8752	33550	649636
/pndumrdhka/status/1784984796755792174	Pandu Mardhika 	2024-04-29T16:35:13.000Z	Persetan sama Jerome. Gua mau komentarin dari sisi teknis!!!\n\n1. Offside Sanantha\n\nAda 2 angle camera yg jadi pertimbangan wasit.\nPadahal angle camera 1, lebih lurus. Tapi entah kenapa wasit malah ambil angle 2 yg lebih di belakang.	1008	7213	44683	4400429
/bangsadboy_/status/1784976290317217899	tinjahatori●	2024-04-29T16:01:25.000Z	wasit ppek	1	2	22	1520
/AdeGallagher07/status/1784979935167402376	Ade Galgal	2024-04-29T16:15:54.000Z	anjenggg kamu Shen Yinhao kontollllll, semoga sehat sehat selalu ya pak wasit	23	49	400	60172
/nangkagembok/status/1784975827953938564	Naa//	2024-04-29T15:59:35.000Z	@ wasit	0	22	116	6745
/Thelastupper/status/1784990752583602236	ً	2024-04-29T16:58:53.000Z	@ wasit	2	0	0	239
/gussbagus_f1/status/1784978958678999383	gussbagus F1 	2024-04-29T16:12:01.000Z	WASIT WASIT	0	9	25	1222
/IDSTV12/status/1784981844909498479	#IDS #TimnasDay 	2024-04-29T16:23:29.000Z	Wasit Indonesia vs Uzbekistan\n-Cek Var penalti malah ga pelanggaran sama sekali\n-Cek Var goal Indonesia dianggap offside\n\nINDONESIA vs JEPANG/IRAQ\n2 Mei 2024 \nK.O 22.30 WIB\nMASIH ADA PELUANG PERINGKAT 3 UNTUK LOLOS OLIMPIADE PARIS 2024!\n#TimnasDay #AFCU23	25	78	503	109062
/ramlan_hd/status/1784990688217825542	Ramlan Hadiansyah	2024-04-29T16:58:38.000Z	Adegan saat Wasit Shen Yinhao membatalkan goal pertama dari Ferrari dan dinyatakan offside. Silahkan dinilai sendiri pemirsa  #AFCU23AsianCup	2	9	23	7023
/FandomID_/status/1784980828998816079	Football Fandom	2024-04-29T16:19:27.000Z	“Keputusan wasit banyak merugikan kita, tapi kita masih ada kesempatan ke Olimpiade melalui peringkat 3,” Ferrari	416	3167	29215	772853
/ZR_faiq/status/1784983080639582380	Faiq	2024-04-29T16:28:24.000Z	Teruntuk wasit	1	8	111	6934
/imammurthado/status/1784975133683360213	JIM QOLBU	2024-04-29T15:56:49.000Z	Wasit goblog	1	2	3	686
/PolJokesID/status/1784981318088249595	Political Jokes ID	2024-04-29T16:21:24.000Z	Inilah salah satu penyebab kekalahan King Indo selain Wasit :	320	1533	8156	619683
/virtualballers/status/1784974621307224565	Virtual Footballers	2024-04-29T15:54:47.000Z	Bener bener dah wasit 	6	171	789	47370
/1RISHAN/status/1785004742307090690	irish	2024-04-29T17:54:29.000Z	WASIT ANJENG [MBOH KEZEL BAT]\n\n#PUMH	1	6	13	376
/DedraGdevis/status/1785089271264936123	Purple Haze	2024-04-29T23:30:22.000Z	POV Coach STY protes ke wasit	0	1	2	120
/itsecondchance/status/1785002614255706266	Novan Radhanta	2024-04-29T17:46:01.000Z	3 aktor yang aduhai malam ini\nWasit Sivakorn, Wasit Shen, Jerome Curse	31	279	1581	156637
/risesknight121/status/1785003209767129375	ruang lifehack	2024-04-29T17:48:23.000Z	1 kata buat wasit ini! @SenderLabs	52	95	289	497528
/Phillatheria/status/1785010123292991503	Raia 	2024-04-29T18:15:51.000Z	To do list :\n-menghina pemain usbek yang drama\n-menghina jerome\n-menghina wasit\n-menghina admin indiraise	28	123	1148	35272
/InfosuporterID/status/1784982970211905590	Info Suporter Indonesia	2024-04-29T16:27:58.000Z	Terima kasih Timnas Indonesia\n\nMeski gagal ke semifinal, kalian tetap membuat kami bangga\n\nKekalahan ini bukan karena banyaknya pejabat yang nampang di poster, atau bang Jerome yang ikutan FOMO, \n\nUzbek emang oke, terlepas dari wasit yang rada nganu.  \n\nMasih ada asa lolos…	102	1643	10032	475665
/soonxback/status/1784976071848493538	etha	2024-04-29T16:00:33.000Z	Mas Dukun, Exhuma kan udah 2 juta lebih. Mau dong balasannya kirim santet ke Wasit Shen Yinhao dan Sivakorn Pu-Udom	1	9	96	36637
/Hachimang_/status/1784979625610973469	Muhammad arif	2024-04-29T16:14:40.000Z	Wasit	0	0	0	14
/juicyluicyband/status/1784975505160347792	JUICY LUICY	2024-04-29T15:58:18.000Z	bapak kamu wasit ya? soalnya sialan :)	62	920	4494	86840
/sosmedkeras/status/1784990867390107823	sosmed keras	2024-04-29T16:59:20.000Z	2 WASIT MVP YG BIKIN MURKA WARGA INDONESIA 	81	291	3336	166778
/putrategar2709/status/1784990400194994435	Putra Tegar	2024-04-29T16:57:29.000Z	Uzbekistan memang unggul segalanya dari segi statistik.\n\nNamun harus diakui Indonesia punya momentum untuk menang lewat gol Ferarri.\n\nKetika gol itu dianulir wasit, momentum Indonesia hilang, berganti kekecewaan.\nCelah itu yang kemudian dimaksimalkan Uzbekistan.\n\n#TimnasDay	4	19	47	2093
/pegawailangit_/status/1784984550025912663	Kai♆	2024-04-29T16:34:14.000Z	STY KE WASIT :	6	107	522	12595
/dekipooo/status/1784994931121250607	botoksembukan	2024-04-29T17:15:29.000Z	Wasit e mpun di jemput dyann	13	47	174	16410
/CryptozGG/status/1784975630096040417	A	2024-04-29T15:58:48.000Z	"Most Wanted" #Wasit	0	0	3	628
/nastarcheesecat/status/1784984302486520268	Nastar & Kara	2024-04-29T16:33:15.000Z	mmmmmmarah sm wasit	9	26	492	6235
/giaaast/status/1784979563736666472	giaa	2024-04-29T16:14:25.000Z	wasit setelah dikeroyok:	1	4	18	2527
/BolaBolaAja/status/1785004712020021471	YBBA	2024-04-29T17:54:21.000Z	Nobar Timnas Core : \n\n1. Keroyok wasit\n2. Pukul wasit pake sendal\n3. ada yang lagi bawa jenazah mau dikuburin lewat orang Nobar\n4. Replay 100 kali insiden tendang tit*d\n\nada tambahan lagi ? \n#TimnasDay #AFCU23AsianCup \nStruick Arhan Jerome Sivakorn Pu-Udom Fomo	226	4639	16127	1074847
/Lsye____/status/1784974566550602138	Mamak Echan|| FREEBIES TDS 3	2024-04-29T15:54:34.000Z	DENDAM BENER KAYAKNYAAA ENTEEEE BAPAKK HAHAHAHHAAH\n\nBERAT SEBELAH WASIT CHINA SHEN YINHAO INIII	21	55	391	96278
/Kevin_Anggie/status/1784978382964625766	KVN	2024-04-29T16:09:44.000Z	THE POWER OF NETIZEN +62!\n\nSerang IG wasit bajingan ini!!!!	1	1	3	2114
/MafiaWasit/status/1784980025751822755	Komisi Wasit	2024-04-29T16:16:16.000Z	Semangat Indonesia,\nSemangat Sananta,\nSemangat Bojone Jijah.\n\nAsa itu masih ada.\n\nBuat Uzbek, KAMI TUNGGU DI MANGGA BESAR.	157	640	6026	295660
/gibranhuzaifah/status/1784979917828137158	Gibran Huzaifah	2024-04-29T16:15:50.000Z	Sudah ya, kita nggak perlu nyalahin VAR atau wasit. Ini waktunya kita introspeksi, dan nyalahin Jerome Polin.	242	2742	13166	821724
/utdabout/status/1784979529573998880	United About	2024-04-29T16:14:17.000Z	 | KAMI TETAP BANGGA! \n\nIndonesia 0-2 Uzbekistan.\n\nWalaupun kalah hari ini, kita semua tetap bangga dengan Indonesia! Permainan Timnas Indonesia terlihat tetap spartan dan pantang menyerah. \n\nKalah karena dipengaruhi faktor keputusan wasit adalah kekalahan yang tidak…	138	3818	11678	436746
/idextratime/status/1784977134274191719	Extra Time Indonesia	2024-04-29T16:04:46.000Z	ternyata yang bisa ngalahin timnas Indonesia di Piala Asia U-23 tahun ini adalah wasit. :)	1895	17376	51485	1461140
/new_Annisa1193/status/1785003146860958053	annisa_1193	2024-04-29T17:48:08.000Z	Jika belum bisa boikot semua produk yang terafiliasi dengan zionis, minimal setengahnya \n#FreePalestine\n#GazaGenocide‌\n\nKntl Wasit Shen Yinhao Offside Jerome.	0	11	15	1939
/Rendy26_/status/1784999752503058530	Ren	2024-04-29T17:34:39.000Z	Wasit babi!!	0	0	1	144
/calirolll/status/1784978676221989282	ugi	2024-04-29T16:10:54.000Z	hehe ada jejak kriminal wasit Indonesia vs Uzbekistan u-23 shen yinhao 	98	649	4448	283732
/mhdarieff_/status/1784979897154445494	pocomnkg	2024-04-29T16:15:45.000Z	Makasi buat timnas yang udah berusaha memberikan yang terbaik\n\nWasit anjeng	42	1307	6511	162067
/zplatedotnet/status/1784977555696857211	Z-PLATE_NET	2024-04-29T16:06:27.000Z	#AFCU23AsianCup wasit piala asia u-23	20	328	2439	130337
/AmjadAnsar5601/status/1784990496353608032	Amjad Ansari $BUBBLE 	2024-04-29T16:57:52.000Z	#TimnasDay Wasit Bro\n#CSKvSRH\n@SenderLabs	9	9	9	351
/btsgirls_97/status/1784980456762716302	OT7  JUNGKOOKIE 	2024-04-29T16:17:58.000Z	INI WASIT KONTOL ITU\nMUKA BANGSAT, JAHAT \nShen Yinhao ASUUUUU	37	86	672	144873
/hiburandisosmed/status/1784986669818765508	Hiburan di Sosmed	2024-04-29T16:42:40.000Z	Man of the match pertandingan Indonesia vs Uzbekistan\nWasit SHEN YINHAO 	24	77	223	38279
/peacefull_xxgen/status/1784985913124381010	ATGAJ	2024-04-29T16:39:39.000Z	Proud of you Timnasku\nEmang wasit babi\n#BoikotJeromePolin	0	0	0	84
/orggblkdibomaja/status/1785000658904735916	Anie Leonheart	2024-04-29T17:38:15.000Z	Towel & wasit thailand bikin sial	0	0	0	73
/butterscooths/status/1784990476367749243	alena	2024-04-29T16:57:47.000Z	tlg jgn hujat mereka hujat wasit yg tolol ga ketolong itu aja	0	20	106	3489
/journeyofelinn/status/1784974776626532424	Elin	2024-04-29T15:55:24.000Z	\nWASIT	3	0	6	1339
/aaatankwaadi/status/1784980980908081508	F. 	2024-04-29T16:20:03.000Z	Jahat bgt wasit nya  gajadi goal pdhal cantik bgt goal nya indonesia dari ferrari arhan  batal karena offside katanya  tetap semangat ya timnas u-23 kalian harus optimis kalahkan uzbek  #AFCU23AsianCup #TimnasDay https://twitter.com/ZoelHelmiLubis1/status/1784976547692335483/video/1…	48	146	1172	231051
/Dsinathrya/status/1784977270337306848	darius sinathrya	2024-04-29T16:05:19.000Z	Garuda Muda, Kita telah melawan Nak, Nyo. Sebaik-baiknya, sehormat-hormatnya!\n\nSemua dihancurkan wasit VAR thailand kampret yang memang tak mau Indonesia melebihi negaranya, manusia paling bangsat dia!! 	102	1052	4762	173937
/caepriecrxn_/status/1784985965230219290	Dilan	2024-04-29T16:39:52.000Z	STY : di kiro aku ora iso jengkel po pie matane dadi wasit mbok sing mbener !!\n\n#TimnasDay • RCTI • piala asia U-23 • arhan	54	534	3228	199142
/tirta_cipeng/status/1784977796978348382	TIRTA	2024-04-29T16:07:24.000Z	Terlepas wasit yg performanya ga gitu bagus, kita harus akui timnas under pressure dari uzbek. \n\nSulit banget keluar dari tekanan pressing mereka. \nTapi gpp, kita masih punya chance posisi ketiga.\n\nTtp kasi semangat buat third position. \n\n	410	3330	16964	502672
/MafiaWasit/status/1784995268427124983	Komisi Wasit	2024-04-29T17:16:50.000Z	Wasit kntl	36	502	1911	92323
/riwujin_/status/1784996121095627084	reyna	2024-04-29T17:20:13.000Z	ini sudah jelas banget wasit asal China ini yg penuh kontraversi\npadahal ini semi final malah dinodai\n#AFCCheatingAgain	1	8	30	11789
/rikkayam/status/1784983014243741766	Klee	2024-04-29T16:28:08.000Z	fellas, time to burn this stoopid wasit's house down	1	0	0	75
/azoeygeboy/status/1784997695477965166	Syah`	2024-04-29T17:26:28.000Z	Gw tau permainan indonesia emg kurang banget+bnyk tekanan, tpi ttep ga terima sama bbrpa keputusan wasit	2	72	628	16976
/TaryokoL/status/1785089861453840565	Ayah Kucing	2024-04-29T23:32:42.000Z	Info akun wasit dan VAR nyaa lurrr ..	26	10	121	82260
/namakuteto/status/1785008908005990774	tetoo	2024-04-29T18:11:02.000Z	wasit	1	0	0	32
/nangkagembok/status/1784976466499047612	Naa//	2024-04-29T16:02:07.000Z	@.wasit	0	11	151	3635
/_Marlboro1/status/1785083246855983502	Marlboro	2024-04-29T23:06:25.000Z	Analisa dan teori klean gak berlaku, tetap aja kalah.\nMerasa kalah dicurangi seorang wasit...\nEnakk bukann.... \n \n.\n.\n(16 % waras)	85	34	168	18270
/convomfs/status/1784981000587800821	convomfs	2024-04-29T16:20:08.000Z	 kalian tau ga sih ig wasit udah banjir komentar guys	498	362	5239	551424
/wavrzq/status/1784983883022471396	waa	2024-04-29T16:31:35.000Z	ITSSS OKAAYYYY\n\nBISAA MASUK SEMIFINAL UDAH KERENN BGTTT, SEMANGATTTT TERUS TIMNAS INDONESIA SAMPAI OLIMPIADE DAN SAMPAI PILDUNNN\n#TimnasDay #wasit #Arhan	7	473	2666	129902
/Setiadi_Tutuy05/status/1784981400099463310	sᴇᴛɪᴀᴅɪ	2024-04-29T16:21:43.000Z	Yang mau silaturahmi ke IG wasit di persilakan meninggalkan komentar\n\nShen Yinhao wasit jerome struick  offside	138	103	651	283850
/lucasu_san/status/1784978769545245026	Lucas 	2024-04-29T16:11:16.000Z	wasit 	1	1	1	281
/ainunnajib/status/1784979601506345226	Ainun Najib	2024-04-29T16:14:34.000Z	Jadi tahu kan gimana rasanya absah kalah tapi kecurigaan kuat wasit ikut bermain?	367	2860	12173	1288731
/Agungnajmaa/status/1784992320804544942	Naj Still Learning	2024-04-29T17:05:07.000Z	diprank wasit se stadion	0	0	1	151
/LaelyNadifa/status/1785001697590567227	nnnnn_llll	2024-04-29T17:42:23.000Z	Diduga karena sering prat-prit gk jelas, kondisi terkini wasit.	0	12	90	17134
/Gegethings/status/1784986313151930564	Gege	2024-04-29T16:41:15.000Z	wasit :	0	0	3	430
/24___nys/status/1785019671881961536	sf	2024-04-29T18:53:48.000Z	jerome sm wasit	0	0	0	270
/aguileenda_/status/1784980278320185802	Soya	2024-04-29T16:17:16.000Z	Bjir w misuhin wasit ke tmn china, ternyata wasitnya org china	0	0	0	24
/jingqliu/status/1784986588281442780	liaa	2024-04-29T16:42:20.000Z	wasit brengsek kita udah seneng gini	0	3	17	2106
/jasasadapwa9922/status/1784981200567963962	jasa sadap whatsapp	2024-04-29T16:20:56.000Z	CATAT NAMA INI, TANGKAP HIDUP ATAU MATI!\n\n- Shen Yinhao (Referee - China )\n- Sivakorn Pu-Udom (VAR Referee - Thailand )\n\nWasit lo sampah, Cup lu sampah, anjing lo semua bangsat! setan alas! Raimu Jancuk Brengsek Koyo Tai!!!! #BoycotAFC #BoycotQatar\n@afcasiancup @Qatar2023en	0	0	0	0
/Khasan86853611/status/1784989006239031789	khasan prasetyo	2024-04-29T16:51:57.000Z	Wasit	0	1	3	100
/FatirZidan1/status/1784993932662935841	Fatir Zidan	2024-04-29T17:11:31.000Z	Wasit dancokkk	1	10	36	2582
